year,economy,economy_label,mode,mode_label,direction,direction_label,us_dollars_at_current_prices_in_millions,us_dollars_at_current_prices_per_capita,percentage_of_total_world,percentage_of_gross_domestic_product,percentage_of_gross_fixed_capital_formation
2019,092,Virgin Islands BR,08,Flow,1,Inward,57996.843,1931103.896,3.766323,3864.25559,NA
2019,096,Brunei Darussalam,08,Flow,1,Inward,274.599,633.746,0.017833,1.97848,NA
2019,100,Bulgaria,08,Flow,1,Inward,1222.894,174.696,0.079415,1.82742,NA
2019,104,Myanmar,08,Flow,1,Inward,2766,51.179,0.179624,3.48652,NA
2019,108,Burundi,08,Flow,1,Inward,1.045,0.091,6.8e-5,0.03276,NA
2019,1100,Developed economies,08,Flow,1,Inward,800239.057,752.1,51.967636,1.60563,NA
2019,112,Belarus,08,Flow,1,Inward,1293.1,136.801,0.083974,2.08205,NA
2019,1120,Developed economies: America,08,Flow,1,Inward,296666.149,802.719,19.265541,1.27406,NA
2019,1130,Developed economies: Asia,08,Flow,1,Inward,32776.632,242.109,2.128519,0.59786,NA
2019,1140,Developed economies: Europe,08,Flow,1,Inward,429213.466,811.27,27.873182,2.20487,NA
2019,1150,Developed economies: Oceania,08,Flow,1,Inward,41582.809,1386.729,2.700393,2.5902,NA
2019,116,Cambodia,08,Flow,1,Inward,3706.033,224.791,0.24067,13.82909,NA
2019,120,Cameroon,08,Flow,1,Inward,781.636,30.207,0.05076,2.00561,NA
2019,1200,Developing economies,08,Flow,1,Inward,684723.317,108.693,44.466028,1.94401,NA
2019,1210,Developing economies: Africa,08,Flow,1,Inward,45368.123,34.911,2.946212,1.81197,NA
2019,1220,Developing economies: America,08,Flow,1,Inward,164236.48,260.347,10.66554,3.04158,NA
2019,1230,Developing economies: Asia,08,Flow,1,Inward,473897.831,108.754,30.774991,1.73788,NA
2019,124,Canada,08,Flow,1,Inward,50331.891,1345.375,3.26856,2.90407,NA
2019,1250,Developing economies: Oceania,08,Flow,1,Inward,1220.882,104.144,0.079284,2.44791,NA
2019,1300,Transition economies,08,Flow,1,Inward,54917.289,176.446,3.566336,2.273,NA
2019,132,Cabo Verde,08,Flow,1,Inward,103.996,189.106,0.006754,5.20025,NA
2019,136,Cayman Islands,08,Flow,1,Inward,34689.77,534124.286,2.252759,598.49422,NA
2019,140,Central African Republic,08,Flow,1,Inward,25.601,5.395,0.001663,1.12949,NA
2019,144,Sri Lanka,08,Flow,1,Inward,758.187,35.556,0.049237,0.88554,NA
2019,148,Chad,08,Flow,1,Inward,566.639,35.533,0.036798,5.15106,NA
2019,152,Chile,08,Flow,1,Inward,11437.401,603.492,0.742746,4.06624,NA
2019,156,China,08,Flow,1,Inward,141225,98.498,9.171171,0.99259,NA
2019,158,Taiwan,08,Flow,1,Inward,8213,345.463,0.533353,1.34091,NA
2019,170,Colombia,08,Flow,1,Inward,14493.106,287.908,0.941184,4.55978,NA
2019,174,Comoros,08,Flow,1,Inward,7.86,9.237,5.1e-4,0.67176,NA
2019,178,Congo Republic,08,Flow,1,Inward,3366.085,625.608,0.218594,24.41387,NA
2019,180,Congo Democratic Republic,08,Flow,1,Inward,1478.342,17.033,0.096004,2.9086,NA
2019,184,Cook Islands,08,Flow,1,Inward,7.98,454.789,5.18e-4,2.24697,NA
2019,188,Costa Rica,08,Flow,1,Inward,2535.715,502.364,0.16467,4.11881,NA
2019,191,Croatia,08,Flow,1,Inward,1364.616,330.392,0.088618,2.27485,NA
2019,196,Cyprus,08,Flow,1,Inward,24248.023,27526.763,1.57467,98.96312,NA
2019,203,Czechia,08,Flow,1,Inward,7576.538,708.802,0.492021,3.09085,NA
2019,204,Benin,08,Flow,1,Inward,230.192,19.506,0.014949,2.21268,NA
2019,208,Denmark,08,Flow,1,Inward,930.212,161.163,0.060408,0.2678,NA
2019,2101,Developed economies: Asia and Oceania,08,Flow,1,Inward,74359.442,449.666,4.828913,1.04913,NA
2019,2102,Developing economies: Asia and Oceania,08,Flow,1,Inward,475118.713,108.742,30.854275,1.73917,NA
2019,2116,Sub-Saharan Africa excluding South Africa,08,Flow,1,Inward,27082.455,26.906,1.758738,1.85243,NA
2019,2117,Africa excluding South Africa,08,Flow,1,Inward,40743.676,32.832,2.6459,1.89322,NA
2019,212,Dominica,08,Flow,1,Inward,32.552,453.318,0.002114,5.3353,NA
2019,214,Dominican Republic,08,Flow,1,Inward,3012.8,280.549,0.195652,3.59844,NA
2019,2160,Developing economies excluding China,08,Flow,1,Inward,543498.317,111.697,35.294856,2.5888,NA
2019,2161,Developing economies excluding LDCs,08,Flow,1,Inward,663576.064,126.006,43.092722,1.9461,NA
2019,218,Ecuador,08,Flow,1,Inward,966.153,55.61,0.062742,0.89072,NA
2019,2200,M49 developing regions,08,Flow,1,Inward,695741.184,108.883,45.18153,1.95443,NA
2019,2205,M49 developed regions,08,Flow,1,Inward,844138.478,656.9,54.81847,1.62711,NA
2019,2210,LDCs (Least developed countries),08,Flow,1,Inward,21147.253,20.464,1.373306,1.88059,NA
2019,2211,LDCs: Africa and Haiti,08,Flow,1,Inward,12449.773,17.975,0.80849,2.05627,NA
2019,2213,LDCs: Asia,08,Flow,1,Inward,8485.675,25.156,0.551061,1.65611,NA
2019,2216,LDCs: Islands,08,Flow,1,Inward,211.804,61.25,0.013755,3.18022,NA
2019,222,El Salvador,08,Flow,1,Inward,662.196,102.61,0.043003,2.48476,NA
2019,2220,LLDCs (Landlocked developing countries),08,Flow,1,Inward,22001.752,42.232,1.428797,2.44391,NA
2019,2221,LDCs: Africa,08,Flow,1,Inward,12374.773,18.162,0.80362,2.07225,NA
2019,2222,LDCs: Islands and Haiti,08,Flow,1,Inward,286.804,19.482,0.018625,1.91847,NA
2019,2230,SIDS (Small island developing States) (UNCTAD),08,Flow,1,Inward,2734.541,237.416,0.177581,3.53031,NA
2019,2231,SIDS: Atlantic and Indian Ocean,08,Flow,1,Inward,1331.721,378.95,0.086482,5.30501,NA
2019,2232,SIDS: Caribbean,08,Flow,1,Inward,895.283,206.132,0.05814,2.24558,NA
2019,2233,SIDS: Pacific,08,Flow,1,Inward,507.537,138.655,0.03296,4.06449,NA
2019,2250,SIDS (Small island developing States) (UN-OHRLLS),08,Flow,1,Inward,101605.892,1879.534,6.598301,16.18806,NA
2019,226,Equatorial Guinea,08,Flow,1,Inward,452.287,333.549,0.029372,3.75457,NA
2019,231,Ethiopia,08,Flow,1,Inward,2516.228,22.451,0.163404,2.64317,NA
2019,232,Eritrea,08,Flow,1,Inward,67.116,19.192,0.004359,1.10418,NA
2019,233,Estonia,08,Flow,1,Inward,3044.482,2296.597,0.197709,9.78902,NA
2019,2370,Selected exporters of petroleum,08,Flow,1,Inward,63819.392,89.339,4.14444,1.16086,NA
2019,2371,Selected exporters of manufactured goods,08,Flow,1,Inward,451990.825,117.978,29.352347,1.83712,NA
2019,2372,Selected exporters of manufactured goods and primary commodities,08,Flow,1,Inward,257371.502,101.866,16.713741,1.20672,NA
2019,2373,Selected exporters of agricultural products,08,Flow,1,Inward,18783.166,41.24,1.219781,1.65087,NA
2019,2374,Selected exporters of minerals and mining products,08,Flow,1,Inward,28571.134,116.475,1.855413,4.01331,NA
2019,2376,Selected LIFDC (Low-income food-deficit countries),08,Flow,1,Inward,78814.146,36.973,5.118202,1.91216,NA
2019,2378,LIFDC (Low-income food-deficit countries) (FAO),08,Flow,1,Inward,92983.075,35.81,6.038334,2.00536,NA
2019,2411,Net food-importing economies,08,Flow,1,Inward,713130.695,165.011,46.310807,1.54983,NA
2019,2412,Net food-exporting economies,08,Flow,1,Inward,826731.064,247.369,53.688031,1.9944,NA
2019,2413,Net food-exporting developing economies,08,Flow,1,Inward,268102.646,98.374,17.410623,2.35325,NA
2019,2414,Net food-exporting transition economies,08,Flow,1,Inward,9536.599,143.924,0.619308,3.33132,NA
2019,2415,Net food-exporting developed economies,08,Flow,1,Inward,549091.819,997.47,35.658099,1.84424,NA
2019,2416,Major net food-exporting economies,08,Flow,1,Inward,809690.517,259.196,52.581415,1.98123,NA
2019,242,Fiji,08,Flow,1,Inward,321.285,361.012,0.020864,5.7967,NA
2019,2420,Net food-importing developing economies,08,Flow,1,Inward,416602.767,116.918,27.054242,1.74914,NA
2019,2421,Net food-importing transition economies,08,Flow,1,Inward,45380.69,185.242,2.947028,2.13075,NA
2019,2422,Net food-importing developed economies,08,Flow,1,Inward,251147.238,489.069,16.309537,1.2516,NA
2019,2423,Major net food-importing economies,08,Flow,1,Inward,632086.455,181.768,41.047783,1.4392,NA
2019,246,Finland,08,Flow,1,Inward,8169.891,1476.8,0.530554,3.0507,NA
2019,250,"France, metropolitan",08,Flow,1,Inward,33964.714,521.493,2.205673,1.25862,NA
2019,2508,Industrialized economies (UNIDO),08,Flow,1,Inward,983306.745,768.854,63.856077,1.79987,NA
2019,2509,EIEs (Emerging Industrial Economies) (UNIDO),08,Flow,1,Inward,464436.873,110.679,30.160595,1.63505,NA
2019,251,France,08,Flow,1,Inward,33964.714,504.001,2.205673,1.25535,NA
2019,2510,Emerging markets,08,Flow,1,Inward,680225.042,144.627,44.173909,1.96906,NA
2019,2511,Emerging markets: Africa,08,Flow,1,Inward,16933.533,47.049,1.099666,1.47287,NA
2019,2512,Emerging markets: America,08,Flow,1,Inward,148066.746,276.989,9.615475,3.02004,NA
2019,2513,Emerging markets: Asia,08,Flow,1,Inward,439379.249,125.183,28.53335,1.74978,NA
2019,2514,Emerging markets: Europe and Kazakhstan,08,Flow,1,Inward,75845.515,253.71,4.925418,2.24226,NA
2019,258,French Polynesia,08,Flow,1,Inward,32.625,116.816,0.002119,0.55422,NA
2019,2611,HIPCs (Heavily indebted poor countries) (IMF),08,Flow,1,Inward,25037.479,33.836,1.625937,3.46267,NA
2019,262,Djibouti,08,Flow,1,Inward,181.913,186.854,0.011813,5.64088,NA
2019,2621,High-income developing economies,08,Flow,1,Inward,533430.214,215.178,34.641032,1.98669,NA
2019,2622,Middle-income developing economies,08,Flow,1,Inward,137795.113,44.138,8.948434,1.75463,NA
2019,2623,Low-income developing economies,08,Flow,1,Inward,13497.99,19.319,0.876561,2.60179,NA
2019,2624,Low-income economies (World Bank),08,Flow,1,Inward,12892.626,18.236,0.837249,2.4544,NA
2019,2625,Lower-middle-income economies (World Bank),08,Flow,1,Inward,141264.876,45.785,9.173761,1.88734,NA
2019,2626,Upper-middle-income economies (World Bank),08,Flow,1,Inward,375020.185,139.392,24.353863,1.50897,NA
2019,2627,High-income economies (World Bank),08,Flow,1,Inward,1011452.183,833.581,65.683846,1.84909,NA
2019,2628,High-income OECD members (World Bank),08,Flow,1,Inward,785743.34,712.819,51.026282,1.52954,NA
2019,2629,High-income non OECD members (World Bank),08,Flow,1,Inward,225708.843,2031.995,14.657564,6.78063,NA
2019,266,Gabon,08,Flow,1,Inward,1553.137,714.882,0.100861,9.1081,NA
2019,268,Georgia,08,Flow,1,Inward,1267.724,317.188,0.082326,7.26903,NA
2019,270,Gambia,08,Flow,1,Inward,32.266,13.744,0.002095,1.81458,NA
2019,2710,BASIC,08,Flow,1,Inward,268391.679,87.429,17.429393,1.37968,NA
2019,2711,BRICS,08,Flow,1,Inward,300126.818,93.332,19.490277,1.41875,NA
2019,275,Palestinian Territory,08,Flow,1,Inward,175.654,35.262,0.011407,1.04652,NA
2019,276,Germany,08,Flow,1,Inward,36358.641,435.344,2.361135,0.95196,NA
2019,288,Ghana,08,Flow,1,Inward,2318.8,76.232,0.150583,3.54046,NA
2019,296,Kiribati,08,Flow,1,Inward,0.483,4.103,3.1e-5,0.27377,NA
2019,300,Greece,08,Flow,1,Inward,4631.221,442.187,0.300752,2.193,NA
2019,308,Grenada,08,Flow,1,Inward,131.044,1170.019,0.00851,10.76745,NA
2019,3101,AMU (Arab Maghreb Union),08,Flow,1,Inward,4711.111,49.205,0.30594,1.38778,NA
2019,3102,COMESA (Common Market for Eastern and Southern Africa),08,Flow,1,Inward,20484.767,35.555,1.330284,2.41754,NA
2019,3103,ECCAS (Economic Community of Central African States),08,Flow,1,Inward,4603.899,23.197,0.298978,1.88322,NA
2019,3104,ECOWAS (Economic Community of West African States),08,Flow,1,Inward,9985.141,25.808,0.648436,1.43074,NA
2019,3105,MRU (Mano River Union),08,Flow,1,Inward,1559.005,30.427,0.101242,2.45871,NA
2019,3106,SADC (Southern African Development Community),08,Flow,1,Inward,7783.812,21.992,0.505482,1.03624,NA
2019,3107,CEMAC (Economic and Monetary Community of Central Africa),08,Flow,1,Inward,6745.385,121.588,0.438046,7.09102,NA
2019,3108,WAEMU (West African Economic and Monetary Union),08,Flow,1,Inward,3680.693,28.957,0.239025,2.84308,NA
2019,3109,CEPGL (Economic Community of the Great Lakes Countries),08,Flow,1,Inward,1899.546,17.121,0.123357,2.95366,NA
2019,3110,EAC (East African Community),08,Flow,1,Inward,4149.972,21.834,0.2695,1.89084,NA
2019,3111,SACU (Southern African Customs Union),08,Flow,1,Inward,5115.812,76.78,0.332222,1.30783,NA
2019,3112,CEN-SAD (Community of Sahel-Saharan States),08,Flow,1,Inward,24159.294,39.867,1.568908,1.96581,NA
2019,3113,IGAD (Intergovernmental Authority on Development),08,Flow,1,Inward,6654.025,23.536,0.432113,2.31708,NA
2019,3114,United Nations member States,08,Flow,1,Inward,1460637.141,191.248,94.85398,1.69055,NA
2019,320,Guatemala,08,Flow,1,Inward,998.244,56.778,0.064826,1.21574,NA
2019,3201,CAN (Andean Community),08,Flow,1,Inward,24191.632,216.506,1.571008,3.47065,NA
2019,3202,CACM (Central American Common Market),08,Flow,1,Inward,5209.455,114.811,0.338303,2.50574,NA
2019,3203,CARICOM (Caribbean Community),08,Flow,1,Inward,2793.734,160.922,0.181425,4.83305,NA
2019,3204,FTAA (Free Trade Area of the Americas),08,Flow,1,Inward,460783.371,460.622,29.923336,1.60673,NA
2019,3205,LAIA (Latin American Integration Association),08,Flow,1,Inward,153220.491,274.902,9.95016,3.0339,NA
2019,3206,NAFTA (North American Free Trade Agreement),08,Flow,1,Inward,329468.127,662.794,21.395706,1.3424,NA
2019,3208,MERCOSUR (Southern Common Market),08,Flow,1,Inward,79835.028,270.763,5.184498,2.91351,NA
2019,3209,ALBA-TCP (Bolivarian Alliance for the Peoples of Our America - Peoples' Trade Treaty),08,Flow,1,Inward,1449.2,41.333,0.094111,0.36761,NA
2019,3210,UNASUR (Union of South American Nations),08,Flow,1,Inward,2684.266,59.843,0.174317,0.55011,NA
2019,3211,ACS (Association of Caribbean States),08,Flow,1,Inward,64199.525,225.934,4.169126,2.69652,NA
2019,324,Guinea,08,Flow,1,Inward,44.8,3.508,0.002909,0.33805,NA
2019,328,Guyana,08,Flow,1,Inward,1713.333,2188.794,0.111264,42.22649,NA
2019,3301,ASEAN (Association of Southeast Asian Nations),08,Flow,1,Inward,155725.926,235.692,10.112863,4.90706,NA
2019,3302,APTA (Asia-Pacific Trade Agreement),08,Flow,1,Inward,207699.023,68.183,13.488003,1.07204,NA
2019,3303,GCC (The Cooperation Council for the Arab States of the Gulf),08,Flow,1,Inward,19707.618,341.587,1.279815,1.19856,NA
2019,3304,SAARC (South Asian Association for Regional Cooperation),08,Flow,1,Inward,55921.174,30.47,3.631529,1.48464,NA
2019,3305,"ASEAN (Association of Southeast Asian Nations) plus China, Japan and Republic of Korea",08,Flow,1,Inward,322068.909,141.719,20.9152,1.33316,NA
2019,3306,ECO (Economic Cooperation Organization),08,Flow,1,Inward,21694.194,43.026,1.408824,1.0966,NA
2019,3307,African Union,08,Flow,1,Inward,44542.723,35.443,2.892611,1.80753,NA
2019,3310,"ADB (African Development Bank), developing member countries",08,Flow,1,Inward,274827.656,68.205,17.847346,1.29519,NA
2019,3311,ADB: Group A,08,Flow,1,Inward,8335.595,51.188,0.541315,4.07602,NA
2019,3312,ADB: Group B,08,Flow,1,Inward,59527.954,33.213,3.865754,1.6008,NA
2019,3313,ADB: Group C,08,Flow,1,Inward,206964.106,99.776,13.440278,1.19661,NA
2019,332,Haiti,08,Flow,1,Inward,75,6.659,0.004871,0.90475,NA
2019,3320,ECA (Economic Commission for Africa),08,Flow,1,Inward,45368.123,34.911,2.946212,1.81197,NA
2019,3321,ECA: North Africa,08,Flow,1,Inward,14546.511,60.878,0.944652,2.08389,NA
2019,3322,ECA: East Africa,08,Flow,1,Inward,7722.895,22.067,0.501526,2.25492,NA
2019,3323,ECA: Central Africa,08,Flow,1,Inward,8281.174,58.12,0.537781,5.65722,NA
2019,3324,ECA: Southern Africa,08,Flow,1,Inward,4832.403,26.665,0.313817,0.7807,NA
2019,3325,ECA: West Africa,08,Flow,1,Inward,9985.141,25.808,0.648436,1.43074,NA
2019,3330,ECLAC (Economic Commission for Latin America and the Caribbean),08,Flow,1,Inward,164236.48,260.347,10.66554,3.04158,NA
2019,3331,ECLAC: Caribbean,08,Flow,1,Inward,2718.734,445.86,0.176555,5.49071,NA
2019,3332,ECLAC: Latin America,08,Flow,1,Inward,161517.746,258.536,10.488985,3.01891,NA
2019,3340,ESCAP (Economic and Social Commission for Asia and the Pacific),08,Flow,1,Inward,546313.122,119.015,35.47765,1.63215,NA
2019,3341,ESCAP: Africa,08,Flow,1,Inward,44542.723,35.443,2.892611,1.80753,NA
2019,3342,ESCAP: Latin America,08,Flow,1,Inward,164236.48,260.347,10.66554,3.04158,NA
2019,3343,ESCAP: Europe,08,Flow,1,Inward,441377.749,730.493,28.663133,2.22856,NA
2019,3344,ESCAP: East and North-East Asia (ENEA),08,Flow,1,Inward,239092.744,145.007,15.526716,1.11508,NA
2019,3345,ESCAP: North and Central Asia,08,Flow,1,Inward,42753.007,181.09,2.776386,2.05823,NA
2019,3346,ESCAP: South and South-West Asia,08,Flow,1,Inward,65863.174,32.905,4.277164,1.28595,NA
2019,3347,ESCAP: Pacific,08,Flow,1,Inward,42803.692,1026.239,2.779678,2.58591,NA
2019,3348,ESCAP: Pacific island developing economies (PIDE),08,Flow,1,Inward,270827.883,150.903,17.587601,1.17024,NA
2019,3349,ESCAP: Other area,08,Flow,1,Inward,37705.039,240.736,2.44857,1.5717,NA
2019,3350,"ESCAP: East and North-East Asia, incl. the Russian Federation",08,Flow,1,Inward,270827.883,150.903,17.587601,1.17024,NA
2019,3355,UNECE (Economic Commission for Europe),08,Flow,1,Inward,807335.895,620.184,52.428506,1.7432,NA
2019,3360,"UNECE: Eastern Europe, Caucasus and Central Asia",08,Flow,1,Inward,47704.717,162.495,3.097951,2.07022,NA
2019,3361,UNECE: West Balkans,08,Flow,1,Inward,8577.189,393.523,0.557004,4.99461,NA
2019,3370,ESCWA (Economic and Social Commission for Western Asia),08,Flow,1,Inward,31820.011,105.649,2.066396,1.27608,NA
2019,3371,ESCWA: Arab countries,08,Flow,1,Inward,34664.073,85.735,2.25109,1.27757,NA
2019,340,Honduras,08,Flow,1,Inward,498.1,51.108,0.032347,1.98403,NA
2019,3401,EFTA (European Free Trade Association),08,Flow,1,Inward,-17682.613,-1232.472,-1.148311,-1.53982,NA
2019,3402,EU25 (European Union 2004 … 2007),08,Flow,1,Inward,438337.351,905.241,28.465689,2.44192,NA
2019,3404,EU15 (European Union 1995 … 2004),08,Flow,1,Inward,376347.69,915.441,24.440071,2.26133,NA
2019,3406,Euro area,08,Flow,1,Inward,331700.489,968.851,21.540676,2.50006,NA
2019,3408,EU27 (European Union 2007 … 2013),08,Flow,1,Inward,445531.463,872.588,28.932875,2.44016,NA
2019,3410,EU28 (European Union 2013 … 2020),08,Flow,1,Inward,446896.079,868.237,29.021494,2.43962,NA
2019,3411,CEFTA (Central European Free Trade Agreement),08,Flow,1,Inward,7801.183,359.355,0.50661,6.31748,NA
2019,3412,European Union (2020 …),08,Flow,1,Inward,387758.929,867.606,25.181119,2.50169,NA
2019,344,Hong Kong,08,Flow,1,Inward,68378.952,9195.469,4.440539,18.5429,NA
2019,348,Hungary,08,Flow,1,Inward,5204.531,537.398,0.337983,3.27013,NA
2019,3501,MSG (Melanesian Spearhead Group),08,Flow,1,Inward,726.396,68.297,0.047172,2.28767,NA
2019,352,Iceland,08,Flow,1,Inward,-240.9,-710.543,-0.015644,-1.00381,NA
2019,356,India,08,Flow,1,Inward,50552.962,36.997,3.282916,1.65208,NA
2019,360,Indonesia,08,Flow,1,Inward,23429.03,86.574,1.521484,2.06455,NA
2019,3601,Northern America and Europe,08,Flow,1,Inward,769779.037,687.507,49.989558,1.71857,NA
2019,3602,Central and Southern Asia,08,Flow,1,Inward,65420.935,32.851,4.248445,1.40543,NA
2019,3603,Eastern and South-Eastern Asia,08,Flow,1,Inward,403106.25,172.664,26.177776,1.5977,NA
2019,3604,Western Asia and Northern Africa,08,Flow,1,Inward,62826.367,127.832,4.079953,1.59782,NA
2019,364,Iran,08,Flow,1,Inward,1508,18.188,0.09793,0.25453,NA
2019,368,Iraq,08,Flow,1,Inward,-3075.6,-78.24,-0.19973,-1.40588,NA
2019,372,Ireland,08,Flow,1,Inward,78234.148,16023.386,5.080536,20.24397,NA
2019,376,Israel,08,Flow,1,Inward,18224.249,2139.154,1.183485,4.67725,NA
2019,380,Italy,08,Flow,1,Inward,26569.497,438.802,1.725427,1.33221,NA
2019,384,Côte d'Ivoire,08,Flow,1,Inward,1008.705,39.224,0.065505,2.33696,NA
2019,388,Jamaica,08,Flow,1,Inward,665.416,225.697,0.043212,4.14519,NA
2019,3901,APEC (Asia-Pacific Economic Cooperation),08,Flow,1,Inward,815081.015,275.432,52.931475,1.52643,NA
2019,3903,CIS (Commonwealth of Independent States),08,Flow,1,Inward,41201.13,171.927,2.675607,1.97318,NA
2019,3905,OECD (Organisation for Economic Cooperation and Development),08,Flow,1,Inward,827098.576,629.782,53.711897,1.54891,NA
2019,3906,OPEC (Organization of the Petroleum Exporting Countries),08,Flow,1,Inward,24740.439,49.371,1.606648,0.72661,NA
2019,3907,"ACP (African, Caribbean and Pacific Group of States)",08,Flow,1,Inward,39170.425,34.438,2.543733,1.93925,NA
2019,3908,LAS (League of Arab States),08,Flow,1,Inward,34664.073,85.735,2.25109,1.27757,NA
2019,3909,OIC (Organisation of Islamic Cooperation),08,Flow,1,Inward,106679.153,57.696,6.927759,1.46486,NA
2019,3910,OAS (Organization of American States),08,Flow,1,Inward,460783.371,460.622,29.923336,1.60673,NA
2019,3912,G7 (Group of Seven),08,Flow,1,Inward,467129.276,602.267,30.33544,1.17638,NA
2019,3913,G8 (Group of Eight),08,Flow,1,Inward,498864.415,541.367,32.396325,1.20469,NA
2019,3916,G20 (Group of Twenty),08,Flow,1,Inward,1180434.622,242.694,76.657589,1.56787,NA
2019,3919,G-77 (Group of 77),08,Flow,1,Inward,558243.498,92.523,36.252411,1.82442,NA
2019,392,Japan,08,Flow,1,Inward,14552.383,114.712,0.945034,0.28575,NA
2019,3921,GSTP (Global System of Trade Preferences among Developing Countries),08,Flow,1,Inward,390121.265,103.092,25.334529,2.46972,NA
2019,3922,GSTP: Africa,08,Flow,1,Inward,23939.789,38.658,1.554653,1.64203,NA
2019,3923,GSTP: Latin America,08,Flow,1,Inward,150843.697,268.482,9.795811,3.00274,NA
2019,3924,GSTP: Asia,08,Flow,1,Inward,215337.779,82.724,13.984065,2.3118,NA
2019,3932,TPP (Trans-Pacific Partnership),08,Flow,1,Inward,275843.254,543.057,17.913299,2.46019,NA
2019,3940,ACP: Africa,08,Flow,1,Inward,32514.399,29.643,2.11149,1.76566,NA
2019,3941,ACP: Western Africa,08,Flow,1,Inward,10870.431,27.771,0.705927,1.54002,NA
2019,3942,ACP: Eastern Africa,08,Flow,1,Inward,11520.061,27.319,0.748114,2.43062,NA
2019,3943,ACP: Central Africa,08,Flow,1,Inward,4182.695,23.996,0.271625,1.81081,NA
2019,3944,ACP: Southern Africa,08,Flow,1,Inward,5115.812,76.78,0.332222,1.30783,NA
2019,3945,ACP: Caribbean,08,Flow,1,Inward,5806.534,206.64,0.377077,4.10269,NA
2019,3946,ACP: Pacific,08,Flow,1,Inward,849.492,68.21,0.055166,2.30518,NA
2019,3947,ACP: LDCs,08,Flow,1,Inward,12643.674,18.458,0.821082,2.10599,NA
2019,3948,ACP: LLDCs,08,Flow,1,Inward,7730.093,24.066,0.501993,2.27463,NA
2019,3949,ACP: islands states,08,Flow,1,Inward,5718.25,84.885,0.371344,2.87606,NA
2019,3950,ACP: Northern Africa,08,Flow,1,Inward,825.4,19.279,0.053602,2.08872,NA
2019,398,Kazakhstan,08,Flow,1,Inward,3118.116,168.08,0.202491,1.75533,NA
2019,400,Jordan,08,Flow,1,Inward,915.775,90.656,0.059471,2.11197,NA
2019,404,Kenya,08,Flow,1,Inward,1332.437,25.344,0.086529,1.37293,NA
2019,408,Korea North,08,Flow,1,Inward,25.759,1.004,0.001673,0.1473,NA
2019,410,Korea South,08,Flow,1,Inward,10565.6,206.257,0.686132,0.63493,NA
2019,414,Kuwait,08,Flow,1,Inward,104.414,24.819,0.006781,0.07268,NA
2019,417,Kyrgyzstan,08,Flow,1,Inward,208.632,32.518,0.013549,2.47295,NA
2019,418,Lao People's Democratic Republic,08,Flow,1,Inward,557.177,77.715,0.036183,2.95551,NA
2019,422,Lebanon,08,Flow,1,Inward,2128.327,310.446,0.138214,3.81156,NA
2019,426,Lesotho,08,Flow,1,Inward,117.6,55.334,0.007637,4.59389,NA
2019,428,Latvia,08,Flow,1,Inward,789.226,413.914,0.051252,2.30166,NA
2019,430,Liberia,08,Flow,1,Inward,137.8,27.91,0.008949,5.21999,NA
2019,440,Lithuania,08,Flow,1,Inward,975.215,353.386,0.063331,1.80977,NA
2019,442,Luxembourg,08,Flow,1,Inward,-11420.831,-18548.44,-0.74167,-16.32175,NA
2019,446,Macao,08,Flow,1,Inward,1901.707,2969.347,0.123497,3.32573,NA
2019,450,Madagascar,08,Flow,1,Inward,227.267,8.427,0.014759,1.60438,NA
2019,454,Malawi,08,Flow,1,Inward,97.912,5.256,0.006358,1.21383,NA
2019,458,Malaysia,08,Flow,1,Inward,7650.475,239.453,0.496823,2.08557,NA
2019,462,Maldives,08,Flow,1,Inward,564.576,1063.318,0.036664,9.94047,NA
2019,466,Mali,08,Flow,1,Inward,493.823,25.121,0.032069,2.93498,NA
2019,470,Malta,08,Flow,1,Inward,3572.707,8112.838,0.232012,24.4168,NA
2019,478,Mauritania,08,Flow,1,Inward,885.29,195.614,0.057491,11.11647,NA
2019,480,Mauritius,08,Flow,1,Inward,472.303,371.989,0.030671,3.33988,NA
2019,484,Mexico,08,Flow,1,Inward,32921.236,258.053,2.13791,2.60306,NA
2019,496,Mongolia,08,Flow,1,Inward,2443.343,757.587,0.158671,17.98284,NA
2019,498,Moldova,08,Flow,1,Inward,588.61,145.578,0.038224,5.01206,NA
2019,499,Montenegro,08,Flow,1,Inward,452.842,721.1,0.029408,8.34113,NA
2019,500,Montserrat,08,Flow,1,Inward,5.507,1103.468,3.58e-4,8.26439,NA
2019,504,Morocco,08,Flow,1,Inward,1599.134,43.846,0.103848,1.35057,NA
2019,508,Mozambique,08,Flow,1,Inward,2211.654,72.833,0.143625,14.81765,NA
2019,5100,Africa,08,Flow,1,Inward,45368.123,34.911,2.946212,1.81197,NA
2019,5110,Northern Africa,08,Flow,1,Inward,13661.221,58.276,0.887162,1.97965,NA
2019,512,Oman,08,Flow,1,Inward,3124.62,628.065,0.202913,3.35747,NA
2019,5120,Sub-Saharan Africa,08,Flow,1,Inward,31706.903,29.768,2.059051,1.74817,NA
2019,5121,Eastern Africa,08,Flow,1,Inward,11537.965,26.662,0.749277,2.37552,NA
2019,5122,Middle Africa,08,Flow,1,Inward,4182.695,23.996,0.271625,1.81081,NA
2019,5123,Southern Africa,08,Flow,1,Inward,5115.812,76.78,0.332222,1.30783,NA
2019,5124,Western Africa,08,Flow,1,Inward,10870.431,27.771,0.705927,1.54002,NA
